x,y,tag
-3.8078078078078077,1.991645296191517e-11,Normal Wide
-3.7997997997998,2.2916947282339793e-11,Normal Wide
-3.7917917917917916,2.6358911426339213e-11,Normal Wide
-3.7837837837837838,3.030568536335296e-11,Normal Wide
-3.775775775775776,3.4829455381352525e-11,Normal Wide
-3.7677677677677677,4.001245432106646e-11,Normal Wide
-3.75975975975976,4.594831961992436e-11,Normal Wide
-3.7517517517517516,5.274362921477717e-11,Normal Wide
-3.7437437437437437,6.051963780476785e-11,Normal Wide
-3.735735735735736,6.941423871556502e-11,Normal Wide
-3.7277277277277276,7.95841796655544e-11,Normal Wide
-3.71971971971972,9.120756414907854e-11,Normal Wide
-3.7117117117117115,1.0448667396062325e-10,Normal Wide
-3.7037037037037037,1.1965115263021222e-10,Normal Wide
-3.6956956956956954,1.369615942721168e-10,Normal Wide
-3.6876876876876876,1.5671358761883595e-10,Normal Wide
-3.67967967967968,1.792422708784463e-10,Normal Wide
-3.6716716716716715,2.0492745957965573e-10,Normal Wide
-3.6636636636636637,2.341994168258066e-10,Normal Wide
-3.6556556556556554,2.675453434441074e-10,Normal Wide
-3.6476476476476476,3.055166744746458e-10,Normal Wide
-3.6396396396396398,3.487372783890509e-10,Normal Wide
-3.6316316316316315,3.9791266646362775e-10,Normal Wide
-3.6236236236236237,4.5384033196927145e-10,Normal Wide
-3.6156156156156154,5.17421352404339e-10,Normal Wide
-3.6076076076076076,5.896734030220672e-10,Normal Wide
-3.5995995995995997,6.71745346540161e-10,Normal Wide
-3.5915915915915915,7.649335823288744e-10,Normal Wide
-3.5835835835835836,8.707003587331454e-10,Normal Wide
-3.5755755755755754,9.906942746889167e-10,Normal Wide
-3.5675675675675675,1.1267732216550113e-9,Normal Wide
-3.5595595595595597,1.2810300443326093e-9,Normal Wide
-3.5515515515515514,1.4558212289366016e-9,Normal Wide
-3.5435435435435436,1.653798961192436e-9,Normal Wide
-3.5355355355355353,1.8779469330595424e-9,Normal Wide
-3.5275275275275275,2.1316203177533997e-9,Normal Wide
-3.5195195195195197,2.418590377310082e-9,Normal Wide
-3.5115115115115114,2.743094216094774e-9,Normal Wide
-3.5035035035035036,3.1098902477197294e-9,Normal Wide
-3.4954954954954953,3.524320002264279e-9,Normal Wide
-3.4874874874874875,3.992376965971777e-9,Normal Wide
-3.4794794794794797,4.520783217275097e-9,Normal Wide
-3.4714714714714714,5.1170747016515234e-9,Normal Wide
-3.4634634634634636,5.789696074059173e-9,Normal Wide
-3.4554554554554553,6.548106132241364e-9,Normal Wide
-3.4474474474474475,7.402894967734184e-9,Normal Wide
-3.4394394394394396,8.365914074773591e-9,Normal Wide
-3.4314314314314314,9.450420781325227e-9,Normal Wide
-3.4234234234234235,1.0671238502075135e-8,Normal Wide
-3.4154154154154153,1.2044934461424024e-8,Normal Wide
-3.4074074074074074,1.3590016696380818e-8,Normal Wide
-3.3993993993993996,1.532715232592016e-8,Normal Wide
-3.3913913913913913,1.7279409266078437e-8,Normal Wide
-3.3833833833833835,1.9472523780150003e-8,Normal Wide
-3.3753753753753752,2.1935196482241692e-8,Normal Wide
-3.3673673673673674,2.469941966166381e-8,Normal Wide
-3.3593593593593596,2.7800839066838493e-8,Normal Wide
-3.3513513513513513,3.1279153582333633e-8,Normal Wide
-3.3433433433433435,3.5178556553153434e-8,Normal Wide
-3.335335335335335,3.954822285856621e-8,Normal Wide
-3.3273273273273274,4.444284621562054e-8,Normal Wide
-3.3193193193193196,4.99232316024253e-8,Normal Wide
-3.3113113113113113,5.605694813563541e-8,Normal Wide
-3.3033033033033035,6.291904821800122e-8,Normal Wide
-3.295295295295295,7.059285929306449e-8,Normal Wide
-3.2872872872872874,7.917085510800622e-8,Normal Wide
-3.2792792792792795,8.87556139954148e-8,Normal Wide
-3.2712712712712713,9.946087234360292e-8,Normal Wide
-3.263263263263263,1.114126821365468e-7,Normal Wide
-3.255255255255255,1.2475068221225665e-7,Normal Wide
-3.2472472472472473,1.3962949371625778e-7,Normal Wide
-3.2392392392392395,1.5622025111900375e-7,Normal Wide
-3.2312312312312312,1.747122811268265e-7,Normal Wide
-3.223223223223223,1.9531494284987117e-7,Normal Wide
-3.215215215215215,2.1825964370237573e-7,Normal Wide
-3.2072072072072073,2.438020467054406e-7,Normal Wide
-3.1991991991991995,2.722244861455173e-7,Normal Wide
-3.191191191191191,3.0383860991879393e-7,Normal Wide
-3.183183183183183,3.389882683680137e-7,Normal Wide
-3.175175175175175,3.780526710004543e-7,Normal Wide
-3.1671671671671673,4.2144983416973655e-7,Normal Wide
-3.159159159159159,4.696403446166119e-7,Normal Wide
-3.151151151151151,5.231314657017528e-7,Normal Wide
-3.143143143143143,5.824816152337526e-7,Normal Wide
-3.135135135135135,6.483052460053649e-7,Normal Wide
-3.1271271271271273,7.212781625085113e-7,Normal Wide
-3.119119119119119,8.021433098107053e-7,Normal Wide
-3.111111111111111,8.917170732513973e-7,Normal Wide
-3.103103103103103,9.90896130463885e-7,Normal Wide
-3.095095095095095,0.0000011006649002553837,Normal Wide
-3.0870870870870872,0.000001222103636094173,Normal Wide
-3.079079079079079,0.0000013563972153657992,Normal Wide
-3.071071071071071,0.0000015048446791808087,Normal Wide
-3.063063063063063,0.000001668869581352413,Normal Wide
-3.055055055055055,0.0000018500312092232308,Normal Wide
-3.047047047047047,0.0000020500367433163577,Normal Wide
-3.039039039039039,0.0000022707544273245943,Normal Wide
-3.031031031031031,0.000002514227824744705,Normal Wide
-3.023023023023023,0.000002782691243518531,Normal Wide
-3.015015015015015,0.0000030785864153689498,Normal Wide
-3.007007007007007,0.0000034045805221275113,Normal Wide
-2.998998998998999,0.0000037635856672464553,Normal Wide
-2.990990990990991,0.000004158779896884748,Normal Wide
-2.982982982982983,0.0000045936298814597625,Normal Wide
-2.974974974974975,0.000005071915375372215,Normal Wide
-2.966966966966967,0.0000055977555797523956,Normal Wide
-2.958958958958959,0.000006175637540541125,Normal Wide
-2.950950950950951,0.000006810446722022297,Normal Wide
-2.942942942942943,0.000007507499904066061,Normal Wide
-2.934934934934935,0.000008272580559827007,Normal Wide
-2.926926926926927,0.000009111976879479431,Normal Wide
-2.918918918918919,0.00001003252261475376,Normal Wide
-2.910910910910911,0.000011041640928578077,Normal Wide
-2.9029029029029028,0.000012147391444016255,Normal Wide
-2.894894894894895,0.000013358520696930156,Normal Wide
-2.886886886886887,0.000014684516207382819,Normal Wide
-2.878878878878879,0.000016135664395719285,Normal Wide
-2.8708708708708706,0.000017723112580526207,Normal Wide
-2.8628628628628627,0.00001945893530725467,Normal Wide
-2.854854854854855,0.000021356205268187163,Normal Wide
-2.846846846846847,0.000023429069086630675,Normal Wide
-2.838838838838839,0.000025692828250694433,Normal Wide
-2.8308308308308305,0.00002816402549475868,Normal Wide
-2.8228228228228227,0.0000308605369397239,Normal Wide
-2.814814814814815,0.00003380167031632954,Normal Wide
-2.806806806806807,0.00003700826960922179,Normal Wide
-2.798798798798799,0.00004050282647298555,Normal Wide
-2.7907907907907905,0.00004430959878502005,Normal Wide
-2.7827827827827827,0.00004845473671387024,Normal Wide
-2.774774774774775,0.00005296641669539164,Normal Wide
-2.766766766766767,0.00005787498372288633,Normal Wide
-2.7587587587587588,0.00006321310237102048,Normal Wide
-2.7507507507507505,0.00006901591698689703,Normal Wide
-2.7427427427427427,0.00007532122149502017,Normal Wide
-2.734734734734735,0.00008216963927598635,Normal Wide
-2.726726726726727,0.00008960481359152227,Normal Wide
-2.7187187187187187,0.00009767360904084035,Normal Wide
-2.7107107107107105,0.00010642632454516037,Normal Wide
-2.7027027027027026,0.00011591691836852498,Normal Wide
-2.694694694694695,0.00012620324569363443,Normal Wide
-2.686686686686687,0.00013734730928125852,Normal Wide
-2.6786786786786787,0.0001494155237507021,Normal Wide
-2.6706706706706704,0.0001624789940267437,Normal Wide
-2.6626626626626626,0.00017661380850527515,Normal Wide
-2.6546546546546548,0.00019190134749541804,Normal Wide
-2.646646646646647,0.0002084286075001116,Normal Wide
-2.6386386386386387,0.00022628854189981032,Normal Wide
-2.6306306306306304,0.00024558041860497156,Normal Wide
-2.6226226226226226,0.0002664101952422388,Normal Wide
-2.6146146146146148,0.00028889091243645954,Normal Wide
-2.606606606606607,0.00031314310574587256,Normal Wide
-2.5985985985985987,0.00033929523680064516,Normal Wide
-2.5905905905905904,0.00036748414418539903,Normal Wide
-2.5825825825825826,0.0003978555145941893,Normal Wide
-2.5745745745745747,0.00043056437477143744,Normal Wide
-2.566566566566567,0.0004657756047343956,Normal Wide
-2.5585585585585586,0.0005036644727516828,Normal Wide
-2.5505505505505504,0.000544417192528008,Normal Wide
-2.5425425425425425,0.0005882315030173656,Normal Wide
-2.5345345345345347,0.000635317271255348,Normal Wide
-2.5265265265265264,0.0006858971185658143,Normal Wide
-2.5185185185185186,0.0007402070704576352,Normal Wide
-2.5105105105105103,0.0007984972304835553,Normal Wide
-2.5025025025025025,0.0008610324782849724,Normal Wide
-2.4944944944944947,0.0009280931919938704,Normal Wide
-2.4864864864864864,0.0009999759951055574,Normal Wide
-2.4784784784784786,0.0010769945278735653,Normal Wide
-2.4704704704704703,0.0011594802432107324,Normal Wide
-2.4624624624624625,0.0012477832270076845,Normal Wide
-2.4544544544544546,0.0013422730427022742,Normal Wide
-2.4464464464464464,0.001443339599849922,Normal Wide
-2.4384384384384385,0.0015513940463559815,Normal Wide
-2.4304304304304303,0.001666869683936795,Normal Wide
-2.4224224224224224,0.0017902229062754954,Normal Wide
-2.4144144144144146,0.0019219341592329484,Normal Wide
-2.4064064064064064,0.002062508922362027,Normal Wide
-2.3983983983983985,0.002212478710855833,Normal Wide
-2.3903903903903903,0.0023724020969370955,Normal Wide
-2.3823823823823824,0.0025428657495662845,Normal Wide
-2.3743743743743746,0.0027244854912114387,Normal Wide
-2.3663663663663663,0.002917907370281565,Normal Wide
-2.358358358358358,0.0031238087476794852,Normal Wide
-2.3503503503503502,0.003342899395778514,Normal Wide
-2.3423423423423424,0.003575922607970284,Normal Wide
-2.3343343343343346,0.003823656316769464,Normal Wide
-2.3263263263263263,0.004086914218294581,Normal Wide
-2.318318318318318,0.004366546900773142,Normal Wide
-2.31031031031031,0.004663442974544364,Normal Wide
-2.3023023023023024,0.004978530200853756,Normal Wide
-2.2942942942942945,0.00531277661655179,Normal Wide
-2.2862862862862863,0.005667191651623927,Normal Wide
-2.278278278278278,0.006042827236291545,Normal Wide
-2.27027027027027,0.006440778894234428,Normal Wide
-2.2622622622622623,0.006862186818294421,Normal Wide
-2.2542542542542545,0.007308236924828881,Normal Wide
-2.2462462462462462,0.0077801618826912194,Normal Wide
-2.238238238238238,0.008279242112625254,Normal Wide
-2.23023023023023,0.008806806752671295,Normal Wide
-2.2222222222222223,0.009364234584994666,Normal Wide
-2.2142142142142145,0.009952954919363956,Normal Wide
-2.206206206206206,0.010574448428326794,Normal Wide
-2.198198198198198,0.01123024792895572,Normal Wide
-2.19019019019019,0.011921939105868574,Normal Wide
-2.1821821821821823,0.01265116117006525,Normal Wide
-2.1741741741741745,0.013419607447968622,Normal Wide
-2.166166166166166,0.014229025894913183,Normal Wide
-2.158158158158158,0.015081219527188635,Normal Wide
-2.15015015015015,0.015978046766623552,Normal Wide
-2.1421421421421423,0.016921421691581253,Normal Wide
-2.1341341341341344,0.017913314188142765,Normal Wide
-2.126126126126126,0.018955749995168907,Normal Wide
-2.118118118118118,0.02005081063686508,Normal Wide
-2.11011011011011,0.021200633236423422,Normal Wide
-2.1021021021021022,0.022407410204283478,Normal Wide
-2.0940940940940944,0.023673388794540496,Normal Wide
-2.086086086086086,0.025000870523038732,Normal Wide
-2.078078078078078,0.026392210440715873,Normal Wide
-2.07007007007007,0.02784981625581864,Normal Wide
-2.062062062062062,0.029376147298684718,Normal Wide
-2.0540540540540544,0.030973713322888303,Normal Wide
-2.046046046046046,0.032645073136674994,Normal Wide
-2.038038038038038,0.03439283305876484,Normal Wide
-2.03003003003003,0.036219645192787434,Normal Wide
-2.022022022022022,0.03812820551482187,Normal Wide
-2.014014014014014,0.040121251768757034,Normal Wide
-2.006006006006006,0.042201561164458244,Normal Wide
-1.9979979979979978,0.04437194787403115,Normal Wide
-1.98998998998999,0.04663526032180167,Normal Wide
-1.9819819819819822,0.048994378264004004,Normal Wide
-1.973973973973974,0.051452209654559516,Normal Wide
-1.965965965965966,0.05401168729376284,Normal Wide
-1.9579579579579578,0.05667576525715566,Normal Wide
-1.94994994994995,0.059447415102356314,Normal Wide
-1.9419419419419421,0.06232962185215014,Normal Wide
-1.9339339339339339,0.06532537975269471,Normal Wide
-1.925925925925926,0.0684376878062896,Normal Wide
-1.9179179179179178,0.07166954507878137,Normal Wide
-1.90990990990991,0.07502394578231861,Normal Wide
-1.9019019019019021,0.07850387413486053,Normal Wide
-1.8938938938938938,0.08211229899854074,Normal Wide
-1.885885885885886,0.08585216829972629,Normal Wide
-1.8778778778778777,0.08972640323437304,Normal Wide
-1.86986986986987,0.0937378922630506,Normal Wide
-1.861861861861862,0.0978894849008269,Normal Wide
-1.8538538538538538,0.10218398530801355,Normal Wide
-1.845845845845846,0.10662414568862094,Normal Wide
-1.8378378378378377,0.11121265950422778,Normal Wide
-1.82982982982983,0.115952154511831,Normal Wide
-1.821821821821822,0.12084518563513148,Normal Wide
-1.8138138138138138,0.12589422767958644,Normal Wide
-1.805805805805806,0.13110166790245378,Normal Wide
-1.7977977977977977,0.13646979844994944,Normal Wide
-1.7897897897897899,0.14200080867451464,Normal Wide
-1.7817817817817816,0.14769677734609096,Normal Wide
-1.7737737737737738,0.15355966477215807,Normal Wide
-1.765765765765766,0.15959130484216877,Normal Wide
-1.7577577577577577,0.1657933970128463,Normal Wide
-1.7497497497497498,0.17216749825164432,Normal Wide
-1.7417417417417416,0.17871501495647568,Normal Wide
-1.7337337337337337,0.18543719487057495,Normal Wide
-1.725725725725726,0.19233511901212616,Normal Wide
-1.7177177177177176,0.19940969363897298,Normal Wide
-1.7097097097097098,0.20666164226941014,Normal Wide
-1.7017017017017015,0.21409149778068065,Normal Wide
-1.6936936936936937,0.22169959460736674,Normal Wide
-1.6856856856856859,0.22948606106241146,Normal Wide
-1.6776776776776776,0.23745081180395589,Normal Wide
-1.6696696696696698,0.2455935404716051,Normal Wide
-1.6616616616616615,0.2539137125160867,Normal Wide
-1.6536536536536537,0.26241055824653386,Normal Wide
-1.6456456456456459,0.2710830661198657,Normal Wide
-1.6376376376376376,0.2799299762968566,Normal Wide
-1.6296296296296298,0.28894977448956766,Normal Wide
-1.6216216216216215,0.29814068612480604,Normal Wide
-1.6136136136136137,0.3075006708481686,Normal Wide
-1.6056056056056058,0.31702741739307855,Normal Wide
-1.5975975975975976,0.32671833883894014,Normal Wide
-1.5895895895895897,0.33657056828220433,Normal Wide
-1.5815815815815815,0.3465809549437091,Normal Wide
-1.5735735735735736,0.35674606073511095,Normal Wide
-1.5655655655655654,0.3670621573066459,Normal Wide
-1.5575575575575575,0.3775252235977137,Normal Wide
-1.5495495495495497,0.3881309439110237,Normal Wide
-1.5415415415415414,0.39887470653011864,Normal Wide
-1.5335335335335336,0.40975160289914003,Normal Wide
-1.5255255255255253,0.42075642738263064,Normal Wide
-1.5175175175175175,0.43188367762199764,Normal Wide
-1.5095095095095097,0.4431275555040532,Normal Wide
-1.5015015015015014,0.45448196875569324,Normal Wide
-1.4934934934934936,0.4659405331773919,Normal Wide
-1.4854854854854853,0.477496575526708,Normal Wide
-1.4774774774774775,0.4891431370614198,Normal Wide
-1.4694694694694697,0.5008729777503115,Normal Wide
-1.4614614614614614,0.5126785811579019,Normal Wide
-1.4534534534534536,0.5245521600076767,Normal Wide
-1.4454454454454453,0.5364856624265596,Normal Wide
-1.4374374374374375,0.5484707788714798,Normal Wide
-1.4294294294294296,0.560498949737002,Normal Wide
-1.4214214214214214,0.5725613736410032,Normal Wide
-1.4134134134134135,0.5846490163834083,Normal Wide
-1.4054054054054053,0.5967526205709749,Normal Wide
-1.3973973973973974,0.6088627158990656,Normal Wide
-1.3893893893893896,0.6209696300793115,Normal Wide
-1.3813813813813813,0.633063500399987,Normal Wide
-1.3733733733733735,0.6451342859038681,Normal Wide
-1.3653653653653652,0.6571717801662922,Normal Wide
-1.3573573573573574,0.6691656246540802,Normal Wide
-1.3493493493493496,0.6811053226439939,Normal Wide
-1.3413413413413413,0.6929802536773836,Normal Wide
-1.3333333333333335,0.7047796885257562,Normal Wide
-1.3253253253253252,0.7164928046400881,Normal Wide
-1.3173173173173174,0.7281087020548429,Normal Wide
-1.3093093093093096,0.7396164197158974,Normal Wide
-1.3013013013013013,0.7510049521998319,Normal Wide
-1.2932932932932935,0.762263266790419,Normal Wide
-1.2852852852852852,0.7733803208765927,Normal Wide
-1.2772772772772774,0.7843450796346857,Normal Wide
-1.269269269269269,0.7951465339563977,Normal Wide
-1.2612612612612613,0.8057737185826461,Normal Wide
-1.2532532532532534,0.8162157304023416,Normal Wide
-1.2452452452452452,0.8264617468740538,Normal Wide
-1.2372372372372373,0.8365010445276408,Normal Wide
-1.229229229229229,0.846323017502122,Normal Wide
-1.2212212212212212,0.8559171960753945,Normal Wide
-1.2132132132132134,0.8652732651409035,Normal Wide
-1.2052052052052051,0.8743810825859497,Normal Wide
-1.1971971971971973,0.8832306975261054,Normal Wide
-1.189189189189189,0.891812368350095,Normal Wide
-1.1811811811811812,0.9001165805295325,Normal Wide
-1.1731731731731734,0.9081340641481243,Normal Wide
-1.165165165165165,0.9158558111052593,Normal Wide
-1.1571571571571573,0.9232730919494133,Normal Wide
-1.149149149149149,0.9303774722974342,Normal Wide
-1.1411411411411412,0.9371608287965385,Normal Wide
-1.1331331331331334,0.9436153645868084,Normal Wide
-1.125125125125125,0.9497336242230203,Normal Wide
-1.1171171171171173,0.9555085080158748,Normal Wide
-1.109109109109109,0.9609332857540368,Normal Wide
-1.1011011011011012,0.9660016097698757,Normal Wide
-1.0930930930930933,0.9707075273134202,Normal Wide
-1.085085085085085,0.9750454922007671,Normal Wide
-1.0770770770770772,0.9790103757050475,Normal Wide
-1.069069069069069,0.9825974766600174,Normal Wide
-1.0610610610610611,0.9858025307484133,Normal Wide
-1.0530530530530529,0.9886217189493866,Normal Wide
-1.045045045045045,0.9910516751215929,Normal Wide
-1.0370370370370372,0.9930894927008617,Normal Wide
-1.029029029029029,0.9947327304937892,Normal Wide
-1.021021021021021,0.9959794175510905,Normal Wide
-1.0130130130130128,0.9968280571070953,Normal Wide
-1.005005005005005,0.9972776295743587,Normal Wide
-0.9969969969969972,0.9973275945850087,Normal Wide
-0.9889889889889889,0.9969778920730993,Normal Wide
-0.9809809809809811,0.9962289423949444,Normal Wide
-0.9729729729729728,0.9950816454870883,Normal Wide
-0.964964964964965,0.9935373790642761,Normal Wide
-0.9569569569569571,0.9915979958624751,Normal Wide
-0.9489489489489489,0.9892658199346702,Normal Wide
-0.940940940940941,0.9865436420098002,Normal Wide
-0.9329329329329328,0.983434713927806,Normal Wide
-0.924924924924925,0.9799427421663305,Normal Wide
-0.9169169169169171,0.9760718804770993,Normal Wide
-0.9089089089089089,0.9718267216524679,Normal Wide
-0.900900900900901,0.9672122884449754,Normal Wide
-0.8928928928928928,0.9622340236650334,Normal Wide
-0.8848848848848849,0.9568977794840778,Normal Wide
-0.8768768768768771,0.9512098059726035,Normal Wide
-0.8688688688688688,0.9451767389045036,Normal Wide
-0.860860860860861,0.9388055868610131,Normal Wide
-0.8528528528528527,0.932103717669326,Normal Wide
-0.8448448448448449,0.9250788442126018,Normal Wide
-0.8368368368368371,0.9177390096495904,Normal Wide
-0.8288288288288288,0.9100925720834916,Normal Wide
-0.820820820820821,0.9021481887209124,Normal Wide
-0.8128128128128127,0.8939147995628924,Normal Wide
-0.8048048048048049,0.8854016106709397,Normal Wide
-0.796796796796797,0.8766180770518262,Normal Wide
-0.7887887887887888,0.8675738852055834,Normal Wide
-0.780780780780781,0.8582789353816526,Normal Wide
-0.7727727727727727,0.8487433235885167,Normal Wide
-0.7647647647647648,0.8389773234023936,Normal Wide
-0.7567567567567566,0.8289913676206196,Normal Wide
-0.7487487487487487,0.8187960298053172,Normal Wide
-0.7407407407407409,0.8084020057627068,Normal Wide
-0.7327327327327327,0.7978200950030925,Normal Wide
-0.7247247247247248,0.7870611822260459,Normal Wide
-0.7167167167167166,0.7761362188746853,Normal Wide
-0.7087087087087087,0.7650562048022082,Normal Wide
-0.7007007007007009,0.7538321700929177,Normal Wide
-0.6926926926926926,0.7424751570790085,Normal Wide
-0.6846846846846848,0.7309962025932282,Normal Wide
-0.6766766766766765,0.7194063204962978,Normal Wide
-0.6686686686686687,0.7077164845166498,Normal Wide
-0.6606606606606609,0.6959376114385654,Normal Wide
-0.6526526526526526,0.6840805446732968,Normal Wide
-0.6446446446446448,0.6721560382461158,Normal Wide
-0.6366366366366365,0.6601747412305283,Normal Wide
-0.6286286286286287,0.6481471826591558,Normal Wide
-0.6206206206206208,0.6360837569389047,Normal Wide
-0.6126126126126126,0.6239947097962024,Normal Wide
-0.6046046046046047,0.6118901247761125,Normal Wide
-0.5965965965965965,0.5997799103171645,Normal Wide
-0.5885885885885886,0.5876737874217504,Normal Wide
-0.5805805805805808,0.5755812779398638,Normal Wide
-0.5725725725725725,0.5635116934819473,Normal Wide
-0.5645645645645647,0.5514741249745266,Normal Wide
-0.5565565565565564,0.539477432870246,Normal Wide
-0.5485485485485486,0.5275302380218888,Normal Wide
-0.5405405405405403,0.515640913227883,Normal Wide
-0.5325325325325325,0.5038175754548078,Normal Wide
-0.5245245245245247,0.4920680787403803,Normal Wide
-0.5165165165165164,0.4804000077784704,Normal Wide
-0.5085085085085086,0.4688206721857462,Normal Wide
-0.5005005005005003,0.457337101447668,Normal Wide
-0.4924924924924925,0.4459560405397492,Normal Wide
-0.48448448448448467,0.4346839462181863,Normal Wide
-0.4764764764764764,0.4235269839722901,Normal Wide
-0.46846846846846857,0.4124910256294789,Normal Wide
-0.4604604604604603,0.40158164760202125,Normal Wide
-0.45245245245245247,0.39080412976323464,Normal Wide
-0.44444444444444464,0.3801634549393895,Normal Wide
-0.43643643643643637,0.3696643090022579,Normal Wide
-0.42842842842842854,0.35931108154596536,Normal Wide
-0.42042042042042027,0.34910786713062775,Normal Wide
-0.41241241241241244,0.33905846707419124,Normal Wide
-0.4044044044044046,0.32916639177286044,Normal Wide
-0.39639639639639634,0.319434863529623,Normal Wide
-0.3883883883883885,0.3098668198695426,Normal Wide
-0.38038038038038025,0.3004649173197611,Normal Wide
-0.3723723723723724,0.2912315356315394,Normal Wide
-0.3643643643643646,0.282168782421085,Normal Wide
-0.3563563563563563,0.27327849820548966,Normal Wide
-0.3483483483483485,0.2645622618097158,Normal Wide
-0.3403403403403402,0.256021396120287,Normal Wide
-0.3323323323323324,0.24765697416116292,Normal Wide
-0.32432432432432456,0.23946982546713838,Normal Wide
-0.3163163163163163,0.23146054273010483,Normal Wide
-0.30830830830830847,0.22362948869354227,Normal Wide
-0.3003003003003002,0.21597680327073518,Normal Wide
-0.29229229229229237,0.20850241086242036,Normal Wide
-0.28428428428428454,0.20120602784981614,Normal Wide
-0.27627627627627627,0.1940871702393421,Normal Wide
-0.26826826826826844,0.18714516143571933,Normal Wide
-0.26026026026026017,0.1803791401206012,Normal Wide
-0.25225225225225234,0.17378806821440848,Normal Wide
-0.24424424424424407,0.16737073889958828,Normal Wide
-0.23623623623623624,0.1611257846841528,Normal Wide
-0.2282282282282284,0.1550516854849888,Normal Wide
-0.22022022022022014,0.1491467767111472,Normal Wide
-0.21221221221221231,0.14340925732804408,Normal Wide
-0.20420420420420404,0.13783719788427318,Normal Wide
-0.19619619619619622,0.13242854848353608,Normal Wide
-0.1881881881881884,0.12718114668499983,Normal Wide
-0.18018018018018012,0.12209272531625168,Normal Wide
-0.1721721721721723,0.11716092018386563,Normal Wide
-0.16416416416416402,0.11238327766747072,Normal Wide
-0.1561561561561562,0.10775726218410078,Normal Wide
-0.14814814814814836,0.10328026351047913,Normal Wide
-0.1401401401401401,0.09894960395179615,Normal Wide
-0.13213213213213226,0.09476254534642106,Normal Wide
-0.12412412412412399,0.09071629589687352,Normal Wide
-0.11611611611611616,0.08680801681827285,Normal Wide
-0.10810810810810834,0.0830348287963382,Normal Wide
-0.10010010010010006,0.07939381824788563,Normal Wide
-0.09209209209209224,0.0758820433776063,Normal Wide
-0.08408408408408397,0.07249654002573405,Normal Wide
-0.07607607607607614,0.06923432730203144,Normal Wide
-0.06806806806806831,0.0660924130022958,Normal Wide
-0.06006006006006004,0.06306779880436347,Normal Wide
-0.05205205205205221,0.06015748524132477,Normal Wide
-0.04404404404404394,0.057358476450374125,Normal Wide
-0.03603603603603611,0.05466778469641403,Normal Wide
-0.02802802802802784,0.052082434670179055,Normal Wide
-0.020020020020020013,0.04959946756128428,Normal Wide
-0.012012012012012185,0.04721594490719035,Normal Wide
-0.004004004004003914,0.04492895221965325,Normal Wide
0.004004004004004358,0.04273560239075477,Normal Wide
0.012012012012012185,0.04063303888111545,Normal Wide
0.020020020020020013,0.03861843869336129,Normal Wide
0.02802802802802784,0.03668901513435561,Normal Wide
0.03603603603603567,0.034842020370109784,Normal Wide
0.044044044044044384,0.03307474777766282,Normal Wide
0.05205205205205221,0.03138453409856133,Normal Wide
0.06006006006006004,0.02976876139887792,Normal Wide
0.06806806806806787,0.028224858840991796,Normal Wide
0.0760760760760757,0.026750304272597218,Normal Wide
0.08408408408408441,0.0253426256386281,Normal Wide
0.09209209209209224,0.023999402221976635,Normal Wide
0.10010010010010006,0.022718265719042615,Normal Wide
0.10810810810810789,0.021496901156289574,Normal Wide
0.11611611611611572,0.02033304765408667,Normal Wide
0.12412412412412444,0.019224499044200996,Normal Wide
0.13213213213213226,0.018169104347363366,Normal Wide
0.1401401401401401,0.017164768117363248,Normal Wide
0.14814814814814792,0.01620945065814637,Normal Wide
0.15615615615615575,0.015301168120376341,Normal Wide
0.16416416416416446,0.014437992483896815,Normal Wide
0.1721721721721723,0.013618051432484693,Normal Wide
0.18018018018018012,0.012839528127219852,Normal Wide
0.18818818818818794,0.012100660884720435,Normal Wide
0.19619619619619577,0.01139974276639546,Normal Wide
0.2042042042042045,0.010735121084760034,Normal Wide
0.21221221221221231,0.010105196832737558,Normal Wide
0.22022022022022014,0.009508424041739509,Normal Wide
0.22822822822822797,0.008943309074173535,Normal Wide
0.2362362362362358,0.00840840985587588,Normal Wide
0.2442442442442445,0.007902335053805616,Normal Wide
0.25225225225225234,0.00742374320417108,Normal Wide
0.26026026026026017,0.006971341795983953,Normal Wide
0.268268268268268,0.00654388631486047,Normal Wide
0.2762762762762758,0.006140179251703959,Normal Wide
0.28428428428428454,0.005759069080718386,Normal Wide
0.29229229229229237,0.005399449211013708,Normal Wide
0.3003003003003002,0.005060256915872831,Normal Wide
0.308308308308308,0.004740472243560338,Normal Wide
0.31631631631631585,0.004439116913360224,Normal Wide
0.32432432432432456,0.004155253200340153,Normal Wide
0.3323323323323324,0.0038879828121496473,Normal Wide
0.3403403403403402,0.0036364457609714177,Normal Wide
0.34834834834834805,0.003399819233560096,Normal Wide
0.3563563563563559,0.003177316462118857,Normal Wide
0.3643643643643646,0.0029681855985852477,Normal Wide
0.3723723723723724,0.0027717085947214634,Normal Wide
0.38038038038038025,0.0025872000902319096,Normal Wide
0.3883883883883881,0.0024140063109639354,Normal Wide
0.3963963963963968,0.002251503979083961,Normal Wide
0.4044044044044046,0.0020990992369636714,Normal Wide
0.41241241241241244,0.0019562265863575542,Normal Wide
0.42042042042042027,0.0018223478443061202,Normal Wide
0.4284284284284281,0.0016969511170564476,Normal Wide
0.4364364364364368,0.001579549793155616,Normal Wide
0.44444444444444464,0.001469681556741745,Normal Wide
0.45245245245245247,0.0013669074219322,Normal Wide
